0h 20m 53s,11/2/2013 14:25,4th Street & 13th Ave. SE,30009,11/2/2013 14:46,Elliot Hall,30058,N00122
0h 15m 21s,11/2/2013 14:25,Hennepin & Laurel Ave.,30010,11/2/2013 14:40,Walker Art Center,30016,N00336
0h 23m 45s,11/2/2013 14:25,4th Street & 13th Ave. SE,30009,11/2/2013 14:49,Elliot Hall,30058,N01958
0h 16m 1s,11/2/2013 14:25,Hennepin & Laurel Ave.,30010,11/2/2013 14:41,Walker Art Center,30016,N01783
0h 31m 15s,11/2/2013 14:24,Lake Street & Humboldt,30043,11/2/2013 14:56,Minneapolis Farmers Market,30062,C00371
0h 41m 58s,11/2/2013 14:23,University of St. Thomas,30155,11/2/2013 15:05,Minnehaha Park,30149,N00998
0h 1m 41s,11/2/2013 14:23,9th Street N & Hawthorne Ave,30142,11/2/2013 14:24,2nd Ave N & N 6th Street,30053,C00522
0h 23m 51s,11/2/2013 14:23,4th Street & 13th Ave. SE,30009,11/2/2013 14:46,Elliot Hall,30058,N00355
0h 23m 44s,11/2/2013 14:22,4th Street & 13th Ave. SE,30009,11/2/2013 14:46,Elliot Hall,30058,N01162
0h 19m 45s,11/2/2013 14:23,Fort Snelling Visitor Center,30150,11/2/2013 14:42,Coldwater Spring,30153,N00215
0h 4m 18s,11/2/2013 14:22,Fort Snelling Visitor Center,30150,11/2/2013 14:27,Fort Snelling Visitor Center,30150,C00424
0h 18m 37s,11/2/2013 14:22,28th Street & Nicollet Ave. S,30064,11/2/2013 14:40,Lake Street & Humboldt,30043,N01747
0h 14m 53s,11/2/2013 14:21,26th Street & Lyndale,30022,11/2/2013 14:36,Mpls. Convention Center,30012,N00217
0h 18m 47s,11/2/2013 14:21,28th Street & Nicollet Ave. S,30064,11/2/2013 14:40,Lake Street & Humboldt,30043,N01954
0h 11m 18s,11/2/2013 14:20,West 15th Street & Willow,30093,11/2/2013 14:31,Hennepin Ave. & 4th Street,30055,N00386
0h 14m 31s,11/2/2013 14:21,26th Street & Lyndale,30022,11/2/2013 14:36,Mpls. Convention Center,30012,N00957
0h 26m 50s,11/2/2013 14:20,Coldwater Spring,30153,11/2/2013 14:46,Minnehaha Park,30149,N00768
0h 27m 35s,11/2/2013 14:19,Coldwater Spring,30153,11/2/2013 14:47,Minnehaha Park,30149,N01901
0h 20m 18s,11/2/2013 14:18,Gateway Park,30091,11/2/2013 14:38,Williamson Hall,30025,C00379
0h 27m 51s,11/2/2013 14:18,22nd Street & Lyndale,30017,11/2/2013 14:46,Broadway & Marshall Street NE,30152,N00175
0h 29m 49s,11/2/2013 14:17,Upper Landing,30134,11/2/2013 14:47,Grand Ave & Lexington Parkway,30100,N01979
0h 14m 33s,11/2/2013 14:17,Midtown Exchange,30008,11/2/2013 14:32,25th Street & 33rd. Ave. S.,30001,N00638
0h 4m 24s,11/2/2013 14:17,University Ave. NE & 12th Ave. NE,30096,11/2/2013 14:22,Logan Park,30104,N01750
0h 4m 41s,11/2/2013 14:17,University Ave. NE & 12th Ave. NE,30096,11/2/2013 14:22,Logan Park,30104,C00321
0h 39m 54s,11/2/2013 14:17,North 2nd Street & 4th Ave. N,30011,11/2/2013 14:57,Lake Street & Humboldt,30043,N01721
0h 17m 41s,11/2/2013 14:15,100 Main Street SE,30000,11/2/2013 14:33,N 4th Ave & W River Parkway,30144,C00524
0h 17m 41s,11/2/2013 14:15,100 Main Street SE,30000,11/2/2013 14:33,N 4th Ave & W River Parkway,30144,N01874
0h 33m 6s,11/2/2013 14:12,Downtown Library,30036,11/2/2013 14:45,West 36th Street & Bryant Ave S,30095,N01752
0h 49m 56s,11/2/2013 14:12,11th Street & Marquette,30040,11/2/2013 15:02,YWCA Downtown,30006,N01957
0h 19m 22s,11/2/2013 14:11,Walker Art Center,30016,11/2/2013 14:30,Lake Street & Lyndale,30013,N00348
0h 20m 13s,11/2/2013 14:10,Walker Art Center,30016,11/2/2013 14:30,Lake Street & Lyndale,30013,N00887
0h 11m 19s,11/2/2013 14:09,IDS Center,30042,11/2/2013 14:21,Nicollet & Franklin,30060,C00529
0h 9m 17s,11/2/2013 14:09,11th Street & Hennepin,30004,11/2/2013 14:18,Washington Ave N & 9th Ave N,30065,N01018
0h 4m 23s,11/2/2013 14:09,Portland Ave. & Washington Ave.,30090,11/2/2013 14:13,Downtown Library,30036,N01736
0h 54m 5s,11/2/2013 14:08,11th Street & Marquette,30040,11/2/2013 15:02,YWCA Downtown,30006,C00325
0h 9m 21s,11/2/2013 14:07,Kellogg Blvd & Wabasha Street,30132,11/2/2013 14:16,Upper Landing,30134,N01979
1h 24m 18s,11/2/2013 14:06,Fort Snelling Visitor Center,30150,11/2/2013 15:31,Fort Snelling State Park,30159,N00276
0h 20m 41s,11/2/2013 14:06,Mississippi River Blvd & Summit Ave,30162,11/2/2013 14:27,Mississippi River Blvd & Summit Ave,30162,N01694
0h 51m 30s,11/2/2013 14:02,Upton Ave S & Sheridan Ave S,30165,11/2/2013 14:53,Logan Park,30104,N00995
0h 5m 13s,11/2/2013 14:01,McNamara Center,30057,11/2/2013 14:06,Social Sciences,30019,N00286
0h 51m 10s,11/2/2013 14:02,Upton Ave S & Sheridan Ave S,30165,11/2/2013 14:53,Logan Park,30104,N01041
0h 4m 34s,11/2/2013 13:59,LaSalle Ave & 9th Street S,30167,11/2/2013 14:03,Grant Street & Portland Ave,30087,C00497
0h 10m 13s,11/2/2013 13:58,Marshall Street NE & 8th Ave. NE,30098,11/2/2013 14:08,University Ave. NE & 12th Ave. NE,30096,N01750
1h 31m 17s,11/2/2013 13:59,Fort Snelling Visitor Center,30150,11/2/2013 15:31,Fort Snelling State Park,30159,C00406
0h 8m 1s,11/2/2013 13:56,Elliot Hall,30058,11/2/2013 14:04,McNamara Center,30057,C00514
0h 2m 50s,11/2/2013 13:56,Emerson Ave. S & 24th Street,30061,11/2/2013 13:59,26th Street & Hennepin,30044,N00555
0h 18m 21s,11/2/2013 13:56,N 4th Ave & W River Parkway,30144,11/2/2013 14:14,100 Main Street SE,30000,N01746
0h 17m 50s,11/2/2013 13:56,N 4th Ave & W River Parkway,30144,11/2/2013 14:14,100 Main Street SE,30000,N00678
0h 6m 2s,11/2/2013 13:51,Nicollet & Franklin,30060,11/2/2013 13:57,IDS Center,30042,N00686
0h 6m 6s,11/2/2013 13:51,Downtown Library,30036,11/2/2013 13:57,LaSalle Ave & 9th Street S,30167,N01104
0h 25m 44s,11/2/2013 13:51,Minnehaha Park,30149,11/2/2013 14:16,27th Ave S & East Lake Street,30161,N00753
0h 25m 42s,11/2/2013 13:51,Minnehaha Park,30149,11/2/2013 14:16,27th Ave S & East Lake Street,30161,N01117
0h 28m 39s,11/2/2013 13:49,Mississippi River Blvd & Summit Ave,30162,11/2/2013 14:18,Minnehaha Park,30149,C00368
0h 17m 30s,11/2/2013 13:49,IDS Center,30042,11/2/2013 14:07,Walker Art Center,30016,N00887
0h 3m 54s,11/2/2013 13:49,Grant Street & Portland Ave,30087,11/2/2013 13:52,YWCA Downtown,30006,N01921
0h 5m 42s,11/2/2013 13:48,West 15th Street & Willow,30093,11/2/2013 13:53,IDS Center,30042,N01044
0h 29m 18s,11/2/2013 13:49,Mississippi River Blvd & Summit Ave,30162,11/2/2013 14:18,Minnehaha Park,30149,N01977
0h 5m 1s,11/2/2013 13:47,University & Bank Street SE,30047,11/2/2013 13:52,South 2nd Street & 3rd Ave. S,30030,N00020
0h 18m 6s,11/2/2013 13:48,IDS Center,30042,11/2/2013 14:07,Walker Art Center,30016,N00348
0h 9m 59s,11/2/2013 13:47,West 32nd Street & Bryant Ave S,30094,11/2/2013 13:57,Walker Art Center,30016,N00184
0h 13m 29s,11/2/2013 13:46,Nicollet Ave & W 26th Street,30049,11/2/2013 13:59,Nicollet Ave & W 26th Street,30049,N01722
0h 4m 37s,11/2/2013 13:45,Kellogg Blvd & Wabasha Street,30132,11/2/2013 13:49,Union Depot,30119,N00191
0h 11m 51s,11/2/2013 13:45,11th Street & Hennepin,30004,11/2/2013 13:56,Portland Ave. & Washington Ave.,30090,N00882
0h 11m 51s,11/2/2013 13:45,11th Street & Hennepin,30004,11/2/2013 13:57,Portland Ave. & Washington Ave.,30090,N01780
0h 16m 1s,11/2/2013 13:44,Chicago Ave & Washington Ave S,30143,11/2/2013 14:00,MCAD,30018,N00188
0h 28m 47s,11/2/2013 13:43,Hennepin County Government Center,30029,11/2/2013 14:12,Downtown Library,30036,N00874
0h 25m 22s,11/2/2013 13:43,Lake Harriet Bandshell,30157,11/2/2013 14:09,Lake Harriet Bandshell,30157,N00081
0h 25m 19s,11/2/2013 13:43,Lake Harriet Bandshell,30157,11/2/2013 14:08,Lake Harriet Bandshell,30157,N00071
0h 40m 15s,11/2/2013 13:38,Nicollet & Franklin,30060,11/2/2013 14:19,26th Street & Lyndale,30022,N00148
0h 19m 36s,11/2/2013 13:36,100 Main Street SE,30000,11/2/2013 13:56,LaSalle Ave & 9th Street S,30167,N01168
0h 4m 52s,11/2/2013 13:35,Grant Street & Portland Ave,30087,11/2/2013 13:40,LaSalle Ave & 9th Street S,30167,C00452
0h 20m 15s,11/2/2013 13:36,100 Main Street SE,30000,11/2/2013 13:56,LaSalle Ave & 9th Street S,30167,N00836
0h 18m 48s,11/2/2013 13:33,22nd Street & Lyndale,30017,11/2/2013 13:52,Lake Street & Humboldt,30043,C00371
0h 7m 46s,11/2/2013 13:32,University & Bank Street SE,30047,11/2/2013 13:40,Washington & 2nd Ave. N,30021,N00358
0h 5m 29s,11/2/2013 13:32,Portland Ave. & Washington Ave.,30090,11/2/2013 13:37,13th Ave & West River Parkway,30154,N01021
0h 15m 21s,11/2/2013 13:32,Lake Calhoun Center,30089,11/2/2013 13:47,Lake Street & Humboldt,30043,N00990
0h 15m 55s,11/2/2013 13:31,Lake Calhoun Center,30089,11/2/2013 13:47,Lake Street & Humboldt,30043,N01051
0h 15m 56s,11/2/2013 13:31,Lake Calhoun Center,30089,11/2/2013 13:47,Lake Street & Humboldt,30043,N01741
0h 9m 26s,11/2/2013 13:28,YWCA Downtown,30006,11/2/2013 13:38,22nd Street & Lyndale,30017,N00780
0h 18m 3s,11/2/2013 13:28,McNamara Center,30057,11/2/2013 13:46,Carter Ave & Como Ave,30108,N01001
0h 11m 24s,11/2/2013 13:26,East Lake Street & 36th Ave S,30081,11/2/2013 13:37,25th Street & 33rd. Ave. S.,30001,N00754
0h 35m 44s,11/2/2013 13:20,Lake Calhoun Center,30089,11/2/2013 13:56,Lake Calhoun Center,30089,N00541
0h 46m 47s,11/2/2013 13:18,Lake Calhoun Center,30089,11/2/2013 14:04,Lake Calhoun Center,30089,N01077
0h 46m 44s,11/2/2013 13:18,Lake Calhoun Center,30089,11/2/2013 14:04,Lake Calhoun Center,30089,N00214
0h 11m 50s,11/2/2013 13:16,West 15th Street & Willow,30093,11/2/2013 13:28,26th Street & Lyndale,30022,C00412
0h 9m 21s,11/2/2013 13:13,22nd Ave S & Franklin Ave,30014,11/2/2013 13:22,Coffman Memorial Union,30024,N01189
0h 9m 30s,11/2/2013 13:12,Portland Ave. & Washington Ave.,30090,11/2/2013 13:21,University & Bank Street SE,30047,N00020
0h 23m 40s,11/2/2013 13:13,Selby Ave & Virginia Street,30137,11/2/2013 13:37,Selby Ave & Virginia Street,30137,N00009
0h 3m 1s,11/2/2013 13:11,North 2nd Street & 4th Ave. N,30011,11/2/2013 13:14,Washington Ave N & 9th Ave N,30065,N01952
0h 14m 22s,11/2/2013 13:10,Lake Street & West River Parkway,30147,11/2/2013 13:25,East Lake Street & 36th Ave S,30081,N00754
0h 4m 36s,11/2/2013 13:09,Hague Ave & Dale Street,30103,11/2/2013 13:14,Dale Street N & University Ave,30107,N00800
0h 41m 3s,11/2/2013 13:08,4th Street & 13th Ave. SE,30009,11/2/2013 13:49,Nicollet Ave & W 26th Street,30049,N00910
0h 19m 37s,11/2/2013 13:07,MCAD,30018,11/2/2013 13:26,Downtown Library,30036,N01669
0h 54m 41s,11/2/2013 13:08,Macalester College,30086,11/2/2013 14:02,Macalester College,30086,N00955
0h 41m 18s,11/2/2013 13:07,4th Street & 13th Ave. SE,30009,11/2/2013 13:48,Nicollet Ave & W 26th Street,30049,N01091
0h 1m 25s,11/2/2013 13:06,North 2nd Street & 4th Ave. N,30011,11/2/2013 13:07,Washington & 2nd Ave. N,30021,N00135
0h 19m 28s,11/2/2013 13:05,Lake Street & Knox Ave S,30158,11/2/2013 13:24,Lake Calhoun Center,30089,N00778
0h 19m 43s,11/2/2013 13:05,Lake Street & Knox Ave S,30158,11/2/2013 13:24,Lake Calhoun Center,30089,N00990
0h 7m 58s,11/2/2013 13:04,Nicollet & Franklin,30060,11/2/2013 13:12,IDS Center,30042,N00940
0h 5m 31s,11/2/2013 13:00,7th Street & 4th Ave. S,30051,11/2/2013 13:06,Hennepin Ave. & 4th Street,30055,N01045
0h 23m 19s,11/2/2013 13:00,Downtown Library,30036,11/2/2013 13:23,Logan Park,30104,N01152
0h 1m 10s,11/2/2013 12:59,7th Street & 4th Ave. S,30051,11/2/2013 13:00,7th Street & 4th Ave. S,30051,N01769
0h 7m 7s,11/2/2013 12:59,7th Street & 4th Ave. S,30051,11/2/2013 13:06,Hennepin Ave. & 4th Street,30055,N01064
0h 12m 10s,11/2/2013 12:59,Mpls. Convention Center,30012,11/2/2013 13:11,26th Street & Lyndale,30022,N00052
0h 12m 39s,11/2/2013 12:58,Mpls. Convention Center,30012,11/2/2013 13:11,26th Street & Lyndale,30022,N01970
0h 25m 48s,11/2/2013 12:57,Downtown Library,30036,11/2/2013 13:23,Logan Park,30104,N00164
0h 8m 29s,11/2/2013 12:55,Central Ave. NE & 22nd Ave NE,30112,11/2/2013 13:04,Logan Park,30104,N00035
0h 16m 20s,11/2/2013 12:55,W 36th Street & W Calhoun Parkway,30166,11/2/2013 13:11,YWCA Uptown,30020,N00097
0h 32m 15s,11/2/2013 12:55,Lake Calhoun Center,30089,11/2/2013 13:27,Lake Calhoun Center,30089,N01741
0h 23m 37s,11/2/2013 12:55,15th Ave. SE & Como Ave. SE,30110,11/2/2013 13:18,Gateway Park,30091,C00379
0h 33m 29s,11/2/2013 12:54,Lake Calhoun Center,30089,11/2/2013 13:27,Lake Calhoun Center,30089,C00355
0h 33m 58s,11/2/2013 12:53,Lake Calhoun Center,30089,11/2/2013 13:27,Lake Calhoun Center,30089,N01051
0h 28m 3s,11/2/2013 12:52,Lake Street & Knox Ave S,30158,11/2/2013 13:20,Lake Street & Knox Ave S,30158,N00580
0h 30m 12s,11/2/2013 12:50,Lake Street & Knox Ave S,30158,11/2/2013 13:21,Lake Street & Knox Ave S,30158,N00650
0h 10m 21s,11/2/2013 12:50,Minnesota Dept. of Transportation,30123,11/2/2013 13:00,Wells Fargo Place,30128,N00916
0h 7m 14s,11/2/2013 12:49,Washington & 2nd Ave. N,30021,11/2/2013 12:56,Hennepin & Central Avenue NE,30005,N01103
0h 21m 12s,11/2/2013 12:48,North Regional Library,30071,11/2/2013 13:09,Marshall Street NE & 8th Ave. NE,30098,N01750
0h 7m 40s,11/2/2013 12:48,25th Street & 33rd. Ave. S.,30001,11/2/2013 12:55,Lake Street & West River Parkway,30147,N00754
0h 3m 4s,11/2/2013 12:47,2nd Street N & 8th Ave. N,30092,11/2/2013 12:51,Washington & 2nd Ave. N,30021,N01879
0h 12m 18s,11/2/2013 12:46,Upper Landing,30134,11/2/2013 12:59,Union Depot,30119,N01908
0h 12m 22s,11/2/2013 12:46,Upper Landing,30134,11/2/2013 12:59,Union Depot,30119,C00508
0h 14m 43s,11/2/2013 12:44,Downtown Library,30036,11/2/2013 12:59,South 2nd Street & 3rd Ave. S,30030,N01156
0h 31m 8s,11/2/2013 12:42,Walker Art Center,30016,11/2/2013 13:14,100 Main Street SE,30000,N00985
0h 31m 18s,11/2/2013 12:42,Walker Art Center,30016,11/2/2013 13:14,100 Main Street SE,30000,N01819
0h 6m 51s,11/2/2013 12:39,Downtown Library,30036,11/2/2013 12:46,YWCA Downtown,30006,N01889
0h 7m 11s,11/2/2013 12:39,Downtown Library,30036,11/2/2013 12:46,YWCA Downtown,30006,N00547
0h 7m 7s,11/2/2013 12:37,YWCA Downtown,30006,11/2/2013 12:44,Downtown Library,30036,N01752
0h 21m 0s,11/2/2013 12:35,North 2nd Street & 4th Ave. N,30011,11/2/2013 12:56,University Ave. NE & 12th Ave. NE,30096,N00271
0h 8m 53s,11/2/2013 12:36,100 Main Street SE,30000,11/2/2013 12:45,South 2nd Street & 3rd Ave. S,30030,N00045
0h 21m 47s,11/2/2013 12:35,North 2nd Street & 4th Ave. N,30011,11/2/2013 12:57,University Ave. NE & 12th Ave. NE,30096,C00348
0h 10m 3s,11/2/2013 12:35,100 Main Street SE,30000,11/2/2013 12:45,South 2nd Street & 3rd Ave. S,30030,N00790
0h 21m 3s,11/2/2013 12:34,YWCA Uptown,30020,11/2/2013 12:55,W 36th Street & W Calhoun Parkway,30166,N00097
0h 12m 2s,11/2/2013 12:33,University & Bank Street SE,30047,11/2/2013 12:45,IDS Center,30042,C00532
0h 1m 41s,11/2/2013 12:31,Dupont Ave & 22nd Street,30048,11/2/2013 12:32,22nd Street & Lyndale,30017,N00832
0h 19m 17s,11/2/2013 12:30,Loring Park,30035,11/2/2013 12:49,100 Main Street SE,30000,C00346
0h 5m 43s,11/2/2013 12:29,11th Street & Marquette,30040,11/2/2013 12:35,Nicollet & Franklin,30060,N01169
0h 5m 56s,11/2/2013 12:29,Gateway Park,30091,11/2/2013 12:35,Portland Ave. & Washington Ave.,30090,N01021
0h 1m 45s,11/2/2013 12:28,Dupont Ave & 22nd Street,30048,11/2/2013 12:30,Dupont Ave & 22nd Street,30048,C00480
0h 20m 58s,11/2/2013 12:28,Loring Park,30035,11/2/2013 12:49,100 Main Street SE,30000,N00839
0h 3m 10s,11/2/2013 12:27,26th Street & Hennepin,30044,11/2/2013 12:30,Emerson Ave. S & 24th Street,30061,N00555
0h 32m 21s,11/2/2013 12:23,Dupont Ave & 22nd Street,30048,11/2/2013 12:55,22nd Street & Lyndale,30017,C00371
0h 5m 58s,11/2/2013 12:22,Loring Park,30035,11/2/2013 12:28,Loring Park,30035,C00346
0h 6m 20s,11/2/2013 12:21,6th Ave. SE & University Ave.,30088,11/2/2013 12:28,University & Bank Street SE,30047,C00532
0h 23m 11s,11/2/2013 12:22,Kellogg Blvd & Wabasha Street,30132,11/2/2013 12:45,Upper Landing,30134,N01908
0h 11m 40s,11/2/2013 12:22,2nd Street N & 8th Ave. N,30092,11/2/2013 12:33,IDS Center,30042,N01896
0h 23m 14s,11/2/2013 12:22,Kellogg Blvd & Wabasha Street,30132,11/2/2013 12:45,Upper Landing,30134,C00508
0h 2m 11s,11/2/2013 12:20,22nd Street & Lyndale,30017,11/2/2013 12:23,Dupont Ave & 22nd Street,30048,N00233
0h 11m 22s,11/2/2013 12:20,Broadway & Marshall Street NE,30152,11/2/2013 12:32,University & Bank Street SE,30047,N01176
0h 13m 8s,11/2/2013 12:20,2nd Street N & 8th Ave. N,30092,11/2/2013 12:33,IDS Center,30042,C00529
0h 15m 39s,11/2/2013 12:18,2nd Street N & 8th Ave. N,30092,11/2/2013 12:33,IDS Center,30042,N00348
0h 7m 35s,11/2/2013 12:17,University & Bank Street SE,30047,11/2/2013 12:24,Downtown Library,30036,C00450
0h 24m 54s,11/2/2013 12:16,25th Street & 33rd. Ave. S.,30001,11/2/2013 12:41,22nd Ave S & Franklin Ave,30014,N00948
0h 8m 35s,11/2/2013 12:15,Nicollet Mall and Grant Street,30052,11/2/2013 12:24,Downtown Library,30036,N01889
0h 8m 36s,11/2/2013 12:15,Nicollet Mall and Grant Street,30052,11/2/2013 12:24,Downtown Library,30036,N00547
0h 9m 16s,11/2/2013 12:14,Williamson Hall,30025,11/2/2013 12:24,University & Bank Street SE,30047,N00823
0h 3m 57s,11/2/2013 12:13,Hennepin County Government Center,30029,11/2/2013 12:17,Downtown Library,30036,N01087
0h 4m 55s,11/2/2013 12:09,Hennepin & Laurel Ave.,30010,11/2/2013 12:14,Nicollet Mall and Grant Street,30052,N00547
0h 20m 25s,11/2/2013 12:09,Washington Ave S & 9th Ave S,30046,11/2/2013 12:29,North 2nd Street & 4th Ave. N,30011,N00788
0h 20m 26s,11/2/2013 12:09,Washington Ave S & 9th Ave S,30046,11/2/2013 12:29,North 2nd Street & 4th Ave. N,30011,C00348
0h 7m 14s,11/2/2013 12:06,Minneapolis Farmers Market,30062,11/2/2013 12:13,Hennepin & Laurel Ave.,30010,N00336
0h 12m 2s,11/2/2013 12:05,Nicollet Ave & W 26th Street,30049,11/2/2013 12:17,West 32nd Street & Bryant Ave S,30094,N00170
0h 12m 20s,11/2/2013 12:02,15th Ave. SE & Como Ave. SE,30110,11/2/2013 12:15,6th Ave. SE & University Ave.,30088,N00064
0h 7m 3s,11/2/2013 12:00,15th Ave. SE & Como Ave. SE,30110,11/2/2013 12:07,Social Sciences,30019,N01990
0h 6m 33s,11/2/2013 11:59,Hennepin & Central Avenue NE,30005,11/2/2013 12:05,Washington & 2nd Ave. N,30021,N01103
1h 30m 19s,11/2/2013 11:58,N 4th Ave & W River Parkway,30144,11/2/2013 13:29,N 4th Ave & W River Parkway,30144,N01925
0h 11m 18s,11/2/2013 11:57,22nd Street & Lyndale,30017,11/2/2013 12:08,IDS Center,30042,N00809
0h 15m 31s,11/2/2013 11:56,Franklin & Portland,30041,11/2/2013 12:11,Midtown YWCA,30080,C00392
1h 33m 50s,11/2/2013 11:55,N 4th Ave & W River Parkway,30144,11/2/2013 13:29,N 4th Ave & W River Parkway,30144,N00951
1h 36m 52s,11/2/2013 11:53,N 4th Ave & W River Parkway,30144,11/2/2013 13:29,N 4th Ave & W River Parkway,30144,N01746
1h 36m 21s,11/2/2013 11:52,N 4th Ave & W River Parkway,30144,11/2/2013 13:29,N 4th Ave & W River Parkway,30144,N00560
1h 37m 53s,11/2/2013 11:52,N 4th Ave & W River Parkway,30144,11/2/2013 13:30,N 4th Ave & W River Parkway,30144,N00678
1h 37m 51s,11/2/2013 11:52,N 4th Ave & W River Parkway,30144,11/2/2013 13:30,N 4th Ave & W River Parkway,30144,N01688
0h 42m 52s,11/2/2013 11:50,South 2nd Street & 3rd Ave. S,30030,11/2/2013 12:33,100 Main Street SE,30000,N01168
0h 44m 31s,11/2/2013 11:50,South 2nd Street & 3rd Ave. S,30030,11/2/2013 12:34,100 Main Street SE,30000,C00524
0h 44m 1s,11/2/2013 11:49,South 2nd Street & 3rd Ave. S,30030,11/2/2013 12:33,100 Main Street SE,30000,N01668
0h 9m 20s,11/2/2013 11:48,Wells Fargo Place,30128,11/2/2013 11:57,Union Depot,30119,N00657
0h 4m 31s,11/2/2013 11:46,Fort Snelling Visitor Center,30150,11/2/2013 11:50,Fort Snelling Visitor Center,30150,C00406
0h 28m 26s,11/2/2013 11:43,22nd Ave S & Franklin Ave,30014,11/2/2013 12:12,25th Street & 33rd. Ave. S.,30001,C00384
1h 1m 56s,11/2/2013 11:40,West 36th Street & Bryant Ave S,30095,11/2/2013 12:42,West 36th Street & Bryant Ave S,30095,N01174
0h 3m 53s,11/2/2013 11:39,7th Street & 4th Ave. S,30051,11/2/2013 11:43,2nd Ave N & N 6th Street,30053,N01828
0h 17m 0s,11/2/2013 11:37,University & Bank Street SE,30047,11/2/2013 11:54,100 Main Street SE,30000,N00836
0h 15m 57s,11/2/2013 11:33,MCAD,30018,11/2/2013 11:49,Midtown Exchange,30008,C00404
0h 4m 30s,11/2/2013 11:32,Hennepin & Laurel Ave.,30010,11/2/2013 11:37,Minneapolis Farmers Market,30062,N00247
0h 7m 0s,11/2/2013 11:29,Dupont Ave S & Lake Street,30160,11/2/2013 11:36,Nicollet Ave & W 26th Street,30049,N00170
0h 5m 46s,11/2/2013 11:27,University & Bank Street SE,30047,11/2/2013 11:33,Gateway Park,30091,N01744
0h 7m 29s,11/2/2013 11:23,Hennepin County Government Center,30029,11/2/2013 11:31,9th Street N & Hawthorne Ave,30142,C00470
0h 22m 58s,11/2/2013 11:22,Dale Street & Grand Ave.,30106,11/2/2013 11:45,Minnesota Dept. of Transportation,30123,N00977
0h 7m 23s,11/2/2013 11:19,IDS Center,30042,11/2/2013 11:27,West 15th Street & Willow,30093,C00412
1h 27m 46s,11/2/2013 11:17,Lake Calhoun Center,30089,11/2/2013 12:45,Lake Calhoun Center,30089,N01051
1h 27m 47s,11/2/2013 11:17,Lake Calhoun Center,30089,11/2/2013 12:45,Lake Calhoun Center,30089,N01980
0h 13m 17s,11/2/2013 11:15,Franklin & 11th Ave,30033,11/2/2013 11:28,26th Street & Lyndale,30022,C00477
0h 0m 3s,11/2/2013 11:13,Farview Park,30069,11/2/2013 11:13,Farview Park,30069,N01062
0h 12m 39s,11/2/2013 11:12,Walker Art Center,30016,11/2/2013 11:25,Franklin & 11th Ave,30033,C00507
0h 12m 40s,11/2/2013 11:12,Walker Art Center,30016,11/2/2013 11:25,Franklin & 11th Ave,30033,N00981
0h 12m 45s,11/2/2013 11:11,Farview Park,30069,11/2/2013 11:24,Bryant Ave. N & West Broadway,30067,N01826
0h 10m 1s,11/2/2013 11:09,University & Bank Street SE,30047,11/2/2013 11:19,Broadway & Marshall Street NE,30152,N01176
0h 9m 55s,11/2/2013 11:08,West 15th Street & Willow,30093,11/2/2013 11:18,Downtown Library,30036,N01152
0h 9m 37s,11/2/2013 11:00,Hennepin & Central Avenue NE,30005,11/2/2013 11:10,Central Ave. NE & 22nd Ave NE,30112,N01137
0h 4m 25s,11/2/2013 10:57,Downtown Library,30036,11/2/2013 11:02,Washington Ave S & 9th Ave S,30046,N01973
0h 9m 50s,11/2/2013 10:56,9th Street N & Hawthorne Ave,30142,11/2/2013 11:06,Hennepin County Government Center,30029,C00470
0h 21m 16s,11/2/2013 10:51,22nd Street & Lyndale,30017,11/2/2013 11:13,Franklin & 11th Ave,30033,N00037
0h 36m 39s,11/2/2013 10:51,Kowalski's Market,30099,11/2/2013 11:27,Kowalski's Market,30099,N01782
0h 16m 27s,11/2/2013 10:48,Carter Ave & Como Ave,30108,11/2/2013 11:04,University Ave. & 23rd Ave. SE,30031,N00288
0h 3m 31s,11/2/2013 10:43,Mpls. Convention Center,30012,11/2/2013 10:47,IDS Center,30042,N01138
0h 23m 0s,11/2/2013 10:40,West 15th Street & Willow,30093,11/2/2013 11:03,Coffman Memorial Union,30024,N00154
0h 39m 57s,11/2/2013 10:38,Washington & 2nd Ave. N,30021,11/2/2013 11:18,4th Street & 13th Ave. SE,30009,N01958
0h 39m 58s,11/2/2013 10:38,Washington & 2nd Ave. N,30021,11/2/2013 11:18,4th Street & 13th Ave. SE,30009,N01091
0h 22m 10s,11/2/2013 10:36,University of St. Thomas,30155,11/2/2013 10:58,N Milton Street & Summit Ave,30101,N00178
0h 22m 33s,11/2/2013 10:32,West 15th Street & Willow,30093,11/2/2013 10:54,Lake Calhoun Center,30089,N00637
0h 12m 56s,11/2/2013 10:31,26th Street & Lyndale,30022,11/2/2013 10:44,Franklin & 11th Ave,30033,C00477
0h 8m 1s,11/2/2013 10:30,West 15th Street & Willow,30093,11/2/2013 10:38,IDS Center,30042,C00412
0h 22m 43s,11/2/2013 10:30,University & Bank Street SE,30047,11/2/2013 10:53,University & Bank Street SE,30047,N00171
0h 34m 2s,11/2/2013 10:29,Grand Ave & Fairview Ave,30085,11/2/2013 11:03,Grand Ave & Fairview Ave,30085,N01679
0h 4m 36s,11/2/2013 10:27,11th Street & Hennepin,30004,11/2/2013 10:31,Washington & 2nd Ave. N,30021,N00697
0h 13m 10s,11/2/2013 10:26,Hennepin & Central Avenue NE,30005,11/2/2013 10:39,Washington & 2nd Ave. N,30021,N00487
